L1.fem,L2.fem,L3.fem,R1.fem,R2.fem,R3.fem,L1.cox.Y,L2.cox.Y,L3.cox.Y,R1.cox.Y,R2.cox.Y,R3.cox.Y
42.82356754,30.8343895,8.178084066,43.46664486,33.00299603,42.8694271,-45.08585937,-37.96417663,-8.880518506,-26.17315831,-13.4522068,-6.663740664
43.39432798,30.69390424,8.250163491,43.10461586,33.33047577,43.15858583,-45.68723547,-37.97096146,-9.086330033,-25.58884251,-13.55340824,-6.832063147
43.78595653,30.6328472,8.184870615,42.78651223,33.61587742,43.42737811,-46.14558634,-38.03627425,-9.170207238,-25.09285578,-13.6084223,-6.965861186
43.80604642,30.6533265,8.085397829,42.54679011,33.85697263,43.67075787,-46.25157736,-38.1643631,-9.228104702,-24.70474015,-13.61658772,-7.065061376
43.37356755,30.77466839,8.046650598,42.38352315,34.03696036,43.88496291,-45.91023641,-38.37285242,-9.349547908,-24.40744067,-13.56866197,-7.135601873
42.5499178,31.00728578,8.088306303,42.27689163,34.13827863,44.07266683,-45.17340247,-38.66662395,-9.554741982,-24.17397662,-13.46096696,-7.194884619
41.52894967,31.32792885,8.129791657,42.21101757,34.15673013,44.24438475,-44.2289974,-39.01707436,-9.769950431,-23.99062783,-13.3054618,-7.269434801
40.57896924,31.67423253,8.033911039,42.18341713,34.10685977,44.41387,-43.34234175,-39.36250238,-9.866614397,-23.86202245,-13.12832953,-7.384164006
39.94500423,31.96383943,7.69174484,42.19729041,34.01602841,44.58961641,-42.75925775,-39.63148391,-9.740221453,-23.79708794,-12.95803491,-7.548550804
39.74975588,32.12824809,7.102051473,42.24609492,33.91104389,44.76804215,-42.60834392,-39.77667064,-9.38558079,-23.78872329,-12.8101224,-7.748106287
39.95025774,32.14427839,6.416074705,42.30411432,33.80410065,44.93345261,-42.85645147,-39.80121239,-8.939794319,-23.8026385,-12.6767402,-7.947079527
40.37783552,32.04820468,5.924220377,42.32953799,33.68465349,45.06549693,-43.34376788,-39.76442956,-8.670044159,-23.78223494,-12.525888,-8.101924786
40.82871337,31.9252691,5.945820657,42.27675468,33.52201908,45.1498308,-43.86905436,-39.76266923,-8.87177413,-23.66568558,-12.3117178,-8.178953487
41.14572191,31.87729423,6.63632647,42.11042812,33.27971046,45.18567768,-44.27009402,-39.89165109,-9.691571276,-23.40634932,-11.993453,-8.167524407
41.2562513,31.98085825,7.885357533,41.81606335,32.93700118,45.18600588,-44.46600939,-40.20514497,-11.03066641,-22.98908855,-11.55661547,-8.082782753
41.16834595,32.25393906,9.424051685,41.40470029,32.50850554,45.17045481,-44.46097711,-40.6879798,-12.63638613,-22.43791359,-11.02784722,-7.957362959
40.94450265,32.64609179,10.99044835,40.91013337,32.05145674,45.15530201,-44.32442936,-41.25628248,-14.24950391,-21.81183084,-10.47551157,-7.826778814
40.67062258,33.05606405,12.41212393,40.37897891,31.65398611,45.14627277,-44.16071782,-41.78534846,-15.6828997,-21.1891245,-9.992827434,-7.715889382
40.4286159,33.36744884,13.61619843,39.85887763,31.40592706,45.1377489,-44.07458474,-42.15212611,-16.83832696,-20.64690994,-9.667731529,-7.632349081
40.27675177,33.48615398,14.60883263,39.39343653,31.36410372,45.11759082,-44.13860321,-42.27357378,-17.69536636,-20.24699253,-9.551568619,-7.568414064
40.24242682,33.36655138,15.44637,39.02894035,31.52972416,45.07386132,-44.37326959,-42.12740742,-18.28981194,-20.03550455,-9.641657675,-7.508312474
40.32926067,33.02151075,16.20928247,38.82758279,31.84946095,44.99995837,-44.74872811,-41.75274473,-18.69118816,-20.05348761,-9.886027309,-7.436996786
40.53115045,32.51760594,16.98547463,38.87087696,32.23750715,44.89670003,-45.20496513,-41.23608585,-18.98674013,-20.34423458,-10.20588423,-7.346974952
40.83930675,31.95792113,17.86256718,39.23606954,32.60533065,44.77171109,-45.67520461,-40.68902851,-19.27283257,-20.94043501,-10.5229149,-7.241426259
41.23556842,31.45513692,18.92088069,39.94771621,32.88533923,44.63700217,-46.09967337,-40.22210362,-19.64624385,-21.82976518,-10.77919448,-7.132937397
41.68289188,31.10110608,20.21934623,40.93612985,33.04077657,44.50504179,-46.4330682,-39.91962929,-20.18764327,-22.92425882,-10.94373817,-7.037867146
42.13156708,30.94345166,21.77816608,42.04046241,33.06166385,44.38332104,-46.65806599,-39.8226959,-20.9403925,-24.06604564,-11.00678514,-6.967507228
42.54363424,30.97837159,23.57119017,43.06078176,32.95252774,44.26873283,-46.80331542,-39.92588996,-21.89685705,-25.07360047,-10.96814214,-6.919462405
42.91428356,31.16046704,25.53536697,43.82517187,32.72030507,44.14488321,-46.94445325,-40.18683017,-23.00039034,-25.79897637,-10.82770961,-6.874238587
43.26908244,31.42193958,27.59122238,44.23527315,32.36951285,43.98507408,-47.17351733,-40.54181581,-24.16009682,-26.164928,-10.58407166,-6.800227187
43.64286801,31.69180085,29.66126429,44.27982061,31.90722365,43.76064824,-47.55489144,-40.92104188,-25.26935263,-26.17436991,-10.24188012,-6.665405984
44.06491666,31.90978493,31.67697746,44.02606158,31.35425674,43.45102511,-48.10311314,-41.26087742,-26.22121443,-25.90104544,-9.822944643,-6.44970286
44.55933845,32.03414931,33.57561726,43.5987329,30.75381326,43.05080785,-48.79386715,-41.5134678,-26.92060367,-25.46829846,-9.372177987,-6.151651891
45.14082569,32.04446755,35.29737266,43.14787944,30.16818863,42.57177134,-49.58220368,-41.65336082,-27.29817414,-25.01639834,-8.950861655,-5.787408938
45.7866003,31.93993783,36.79335066,42.80684601,29.66067809,42.04130951,-50.39832707,-41.67867375,-27.32838721,-24.66216314,-8.617172823,-5.38589865
46.40253065,31.73269714,38.04417737,42.65344853,29.2706315,41.49992953,-51.12847946,-41.60397345,-27.04556648,-24.4665251,-8.403603264,-4.985152901
46.82783586,31.43662315,39.07639073,42.69557165,28.99672185,40.9970804,-51.61956761,-41.44569938,-26.54478166,-24.42993336,-8.305187067,-4.629984592
46.89632427,31.05512399,39.96044407,42.89000879,28.79981177,40.5814683,-51.72780729,-41.20640069,-25.95752809,-24.51867226,-8.286529362,-4.365816241
46.52052648,30.57343229,40.78535009,43.17843265,28.6242696,40.28513239,-51.38644881,-40.86620085,-25.40683374,-24.70013727,-8.303319972,-4.225435096
45.7467609,29.95987438,41.624353,43.51387324,28.42523086,40.10823842,-50.64925055,-40.38681073,-24.96422847,-24.95915501,-8.32500537,-4.213638821
44.75314395,29.1779906,42.51638285,43.86441417,28.18654853,40.01393493,-49.68557093,-39.72850482,-24.63612404,-25.28650267,-8.34525748,-4.298867281
43.79514349,28.20875039,43.47608024,44.20211205,27.91977124,39.93562426,-48.73120986,-38.87658832,-24.38943251,-25.65539313,-8.374270344,-4.415895137
43.12181625,27.07796899,44.51990318,44.4951869,27.64527856,39.79173103,-48.01532074,-37.86936418,-24.19693011,-26.01086381,-8.417930355,-4.477554304
42.89337919,25.87765586,45.68271646,44.71407979,27.36834686,39.50347323,-47.68901029,-36.81405812,-24.06848847,-26.28473125,-8.458619029,-4.393436663
43.13153166,24.76469115,47.01012756,44.84662166,27.06804526,39.01438966,-47.78044665,-35.87527042,-24.04764451,-26.42702842,-8.453824163,-4.094569533
43.72003013,23.92202774,48.53292583,44.90950549,26.70971213,38.30934619,-48.1900822,-35.22723074,-24.17963764,-26.43273245,-8.358389863,-3.55921865
44.44781927,23.48421637,50.24218888,44.94684542,26.27569299,37.4270204,-48.7214992,-34.97891492,-24.4745749,-26.34722519,-8.159951299,-2.829945255
45.07334389,23.46053716,52.08143235,45.01423827,25.79476921,36.45845306,-49.13526148,-35.10685972,-24.8892039,-26.24670375,-7.905733764,-2.011838075
45.39238845,23.7079814,53.96160983,45.1531674,25.34733106,35.52693014,-49.21576068,-35.44217107,-25.3384857,-26.20149965,-7.699501034,-1.24714941
45.29587205,23.97771323,55.79309741,45.36659922,25.03403935,34.75113753,-48.83840851,-35.72880186,-25.73247526,-26.23865633,-7.660885096,-0.670573855
44.80314162,24.00579887,57.52061475,45.60926809,24.91814391,34.20296683,-48.01655461,-35.72112466,-26.02140948,-26.32229405,-7.861651345,-0.35991912
44.05998399,23.60168948,59.14509703,45.79998096,24.97407625,33.87842455,-46.90867125,-35.27221801,-26.22710889,-26.36264565,-8.273162154,-0.303643086
43.30025275,22.70919655,60.72157613,45.85175566,25.07681389,33.69734761,-45.77924477,-34.38433073,-26.44402078,-26.2511479,-8.758557074,-0.402550904
42.77863119,21.4343814,62.33236876,45.70781363,25.04025479,33.53348414,-44.92145552,-33.21583356,-26.80656475,-25.90783794,-9.116543565,-0.5068229
42.69058425,20.03612511,64.04624656,45.37018821,24.68200897,33.26044014,-44.56296435,-32.04775423,-27.43510942,-25.32219893,-9.153015658,-0.471344428
43.10890165,18.86825542,65.88114912,44.9106655,23.88370403,32.7929656,-44.79038817,-31.21176431,-28.38315995,-24.57044913,-8.747065672,-0.204700012
43.97062943,18.26569485,67.78636745,44.45930099,22.62758464,32.10891456,-45.53020617,-30.98294386,-29.60785012,-23.80131842,-7.88866335,0.306699794
45.12269493,18.40436925,69.65116406,44.17169677,21.00406909,31.24791341,-46.59602787,-31.46571001,-30.97566388,-23.19408867,-6.681024689,1.004631442
46.39481519,19.21999193,71.33553869,44.18123772,19.19316,30.29177247,-47.77123485,-32.54133558,-32.30094679,-22.90128778,-5.312739999,1.787896679
47.65505762,20.44947168,72.71008407,44.54987081,17.42633482,29.33648402,-48.88044768,-33.92359923,-33.4016984,-22.99480995,-4.011419795,2.549403197
48.8254655,21.74801387,73.68894072,45.23980848,15.93599621,28.46596423,-49.82133425,-35.27497897,-34.15032868,-23.43885631,-2.991321394,3.206721657
49.86617794,22.78816199,74.24440732,46.12487685,14.89958557,27.73412128,-50.55761465,-36.29843148,-34.50066884,-24.10595857,-2.404480261,3.717646261
50.75202973,23.30416493,74.40157135,47.03771667,14.39168489,27.15664499,-51.093283,-36.7725897,-34.48542951,-24.82925721,-2.305610389,4.081210783
51.45993184,23.10051214,74.22016927,47.82778411,14.36669168,26.71092662,-51.44848104,-36.55005474,-34.19221469,-25.46357951,-2.645492852,4.330031838
51.96954567,22.05497028,73.7736948,48.40531355,14.68545793,26.34301288,-51.64533485,-35.55058671,-33.73263767,-25.92841585,-3.299215479,4.519125011
52.27035533,20.13630624,73.13322207,48.760506,15.1693349,25.9812409,-51.70251148,-33.7706027,-33.21691953,-26.22149305,-4.112239837,4.71322393
52.37006671,17.44349746,72.3594518,48.95756684,15.6515497,25.55474989,-51.63686467,-31.31481525,-32.74012715,-26.40521478,-4.939134704,4.973168695
52.30284773,14.26375546,71.50298284,49.10739406,16.01342427,25.01320652,-51.47158192,-28.44494737,-32.37987263,-26.5746865,-5.667705307,5.341912643
52.13296577,11.13853394,70.60912477,49.32786568,16.21064528,24.34360419,-51.24525779,-25.63435573,-32.20035044,-26.82016432,-6.23721613,5.83128934
51.9446026,8.876711227,69.72047607,49.70637294,16.29044254,23.57968394,-51.01033176,-23.57796994,-32.25516991,-27.19881383,-6.654227623,6.412823017
51.81307884,8.288191916,68.87123629,50.27750879,16.38422045,22.79850254,-50.81341041,-22.96707412,-32.58291631,-27.72493727,-6.993093936,7.018865993
51.76752206,9.534891867,68.07326854,51.01852111,16.65674536,22.09989682,-50.66509659,-23.94072765,-33.19441056,-28.37523702,-7.363207981,7.559766301
51.7671478,11.93994061,67.30158386,51.85674848,17.22186834,21.57197926,-50.51983976,-25.92487088,-34.05652601,-29.09803064,-7.848629649,7.954918575
51.71022074,14.60410123,66.49062741,52.68454179,18.07940769,21.25684975,-50.28429639,-28.15379447,-35.08159563,-29.82037939,-8.462934839,8.164315203
51.4774054,16.85424352,65.55037703,53.38239884,19.12594517,21.13486817,-49.85636721,-30.0476654,-36.13287011,-30.45724181,-9.159839305,8.203355919
50.99025601,18.3013809,64.40341014,53.85047142,20.22514482,21.13563318,-49.17684408,-31.26149234,-37.0530137,-30.92944656,-9.884059908,8.133352884
50.25334196,18.79804749,63.0317452,54.04110107,21.27395177,21.16723137,-48.26433956,-31.65337793,-37.71141928,-31.18921844,-10.60910787,8.035197319
49.35535779,18.39956799,61.51012476,53.97799798,22.22503543,21.14777634,-47.21215826,-31.25811873,-38.05079047,-31.24094484,-11.33453556,7.980362243
48.42976105,17.32588289,60.00085739,53.74927708,23.07555118,21.02755759,-46.15011459,-30.25913817,-38.10644734,-31.1420865,-12.06017903,8.009997647
47.6009206,15.91078652,58.70235805,53.47324505,23.85116829,20.79666251,-45.19611245,-28.94576928,-37.98392969,-30.97904428,-12.76899579,8.127719631
46.94745852,14.52971177,57.77316595,53.25152781,24.59751365,20.47688242,-44.42472043,-27.64946849,-37.80711333,-30.82935325,-13.4305694,8.308107405
46.4991645,13.50382739,57.27381016,53.13390915,25.36855056,20.10163957,-43.86503512,-26.65886151,-37.66941368,-30.73278368,-14.01262925,8.517295227
46.2624359,13.00512965,57.15882938,53.11336317,26.20217895,19.69392206,-43.52230306,-26.13550108,-37.61500696,-30.68864267,-14.48481069,8.735127249
46.25398084,13.02255689,57.31552992,53.14831117,27.09559329,19.25329987,-43.40664935,-26.08197289,-37.6502379,-30.67516212,-14.81647042,8.967387501
46.51704704,13.42428514,57.61827407,53.18923254,28.00441234,18.75626242,-43.54852287,-26.3933667,-37.76555413,-30.66765269,-14.98200195,9.244089992
47.10242486,14.06377643,57.96938577,53.18888322,28.87069309,18.16628332,-43.98574838,-26.94817213,-37.95137334,-30.63677737,-14.97640375,9.608003742
48.02069924,14.8446919,58.31634386,53.09868249,29.65916703,17.44852571,-44.7251507,-27.66503317,-38.20381178,-30.53520011,-14.82879583,10.09883155
49.19960895,15.71515242,58.64775007,52.87230909,30.37886385,16.58686825,-45.70489192,-28.49767813,-38.52184053,-30.30018612,-14.60373589,10.73534134
50.48340862,16.62163683,58.97431007,52.489241,31.08310622,15.60108132,-46.78935777,-29.39283834,-38.89742161,-29.88683895,-14.39172751,11.49773623
51.6799263,17.4707629,59.30333883,51.98640243,31.85239331,14.55868435,-47.80462445,-30.25419497,-39.30227348,-29.31503687,-14.29406467,12.3161893
52.62494248,18.12920199,59.61860377,51.4729458,32.76687974,13.57357125,-48.59152822,-30.94139621,-39.67962161,-28.69642639,-14.40374327,13.07360966
53.2286328,18.46049059,59.8768301,51.11089736,33.87567825,12.78289367,-49.04782895,-31.30533365,-39.95056466,-28.21788287,-14.78318111,13.63022869
53.49233519,18.37720576,60.02410768,51.06225626,35.17219241,12.2972667,-49.15036684,-31.24130428,-40.03813727,-28.08116623,-15.44307078,13.87336724
53.50317737,17.88475743,60.02384206,51.42197398,36.58551591,12.13880898,-48.96231258,-30.73709359,-39.90071797,-28.42187191,-16.33086597,13.77779207
53.41193563,17.09931143,59.88102694,52.16999081,37.99454333,12.21045917,-48.62403674,-29.89606746,-39.55806157,-29.24646065,-17.33791311,13.43594769
53.39104295,16.22945495,59.64961707,53.17072713,39.26264508,12.33089911,-48.3169739,-28.92158983,-39.09436116,-30.42125809,-18.32809333,13.02575748
53.57532723,15.5199074,59.41871322,54.2200257,40.27989041,12.31336339,-48.20021655,-28.06043492,-38.63398383,-31.71737125,-19.17937812,12.73531493
54.00570154,15.17161427,59.28381833,55.11080517,40.9940942,12.03535312,-48.34377782,-27.52183515,-38.30035064,-32.8834665,-19.82030196,12.69420476
54.60603302,15.2748351,59.31582427,55.68565344,41.41641798,11.46793203,-48.69550889,-27.41001234,-38.17682752,-33.71131617,-20.24387986,12.94297652
55.21239367,15.79556052,59.53980394,55.86246326,41.59994538,10.66184172,-49.10580464,-27.70883118,-38.28541442,-34.07509783,-20.49287898,13.44509441
55.64723713,16.61838468,59.92990285,55.63597349,41.60315206,9.699232374,-49.40308755,-28.32103488,-38.58836672,-33.9434955,-20.62554582,14.13233805
55.80584851,17.60647099,60.41977501,55.06329139,41.45638642,8.628410837,-49.48345114,-29.12505546,-39.00749291,-33.37071099,-20.68009458,14.96511031
55.71404716,18.64113672,60.9228956,54.23998969,41.14489133,7.410422542,-49.36858492,-30.01353712,-39.45065901,-32.47185301,-20.65384566,15.97958791
55.52911896,19.63371719,61.35447868,53.27326301,40.61146767,5.900286139,-49.20354565,-30.90518521,-39.83513458,-31.38943869,-20.50249614,17.30144715
55.48186503,20.52147199,61.64756312,52.26124314,39.77452388,3.843160755,-49.19705814,-31.74009062,-40.1012125,-30.26295232,-20.15600233,19.1458141
55.78291883,21.26186389,61.76057459,51.28662448,38.5554118,0.750968342,-49.53181613,-32.47237799,-40.21551597,-29.21362669,-19.5441975,21.92459639
56.5325115,21.83476848,61.6790593,50.42346039,36.90833651,-6.882159567,-50.28320404,-33.07061988,-40.16863482,-28.34505204,-18.62439969,28.69831515
57.67435211,22.25274294,61.41565404,49.74499482,34.84490674,-6.882159567,-51.38316266,-33.52820267,-39.97285476,-27.74591277,-17.40259556,28.73366636
59.01604535,22.56952367,61.00943837,49.3208036,32.44540772,-6.882159567,-52.64835721,-33.87585909,-39.6624494,-27.48136539,-15.94062382,28.73079951
60.30615324,22.87481192,60.52216187,49.20401089,29.85079376,-6.882159567,-53.85981974,-34.18402322,-39.29365984,-27.57592694,-14.34522344,28.68342443
61.33026247,23.27097535,60.02770201,49.41655616,27.23364092,-6.882159567,-54.85165361,-34.54661819,-38.93769028,-28.00213668,-12.7408205,28.59675862
61.97999849,23.8376696,59.59413562,49.93508915,24.75529907,-6.882159567,-55.55996718,-35.0473162,-38.66225255,-28.68237379,-11.23619687,28.48367385
62.26552257,24.59754296,59.26384527,50.68231294,22.5292091,-6.882159567,-56.01020374,-35.71995021,-38.50608621,-29.50417377,-9.903009688,28.35745528
62.276697,25.49871073,59.041321,51.53984892,20.6145522,-6.882159567,-56.26484531,-36.52222793,-38.45963785,-30.35133769,-8.782720698,28.22479616
62.12334493,26.42555852,58.89615096,52.3850609,19.04465094,-6.882159567,-56.37252977,-37.34021494,-38.46535006,-31.14143632,-7.918535129,28.08270595
61.8852775,27.23692101,58.78055389,53.12492497,17.85971156,-6.882159567,-56.34324812,-38.02712538,-38.44114902,-31.84290976,-7.380646608,27.92078048
61.59224801,27.81586819,58.65216946,53.7051117,17.10186783,-6.882159567,-56.15481325,-38.460534,-38.31678599,-32.459816,-7.248804866,27.72738102
61.23921476,28.10908047,58.49009696,54.10446706,16.76565253,-6.882159567,-55.78461416,-38.59050815,-38.06431244,-33.00564276,-7.552594469,27.4963514
60.82252435,28.14049969,58.29730929,54.33384475,16.74893076,-6.882159567,-55.24837813,-38.45592241,-37.70747951,-33.49220828,-8.216490815,27.23090053
60.37181208,27.99861085,58.09106781,54.43888303,16.85683099,-6.882159567,-54.62230558,-38.16454561,-37.30733863,-33.93498561,-9.059979015,26.94309815
59.95882973,27.809892,57.88875974,54.49248228,16.86074747,-6.882159567,-54.03483029,-37.85226014,-36.9337252,-34.35792161,-9.854178677,26.64982882
59.67945996,27.71372153,57.6975241,54.5699546,16.56975636,-6.882159567,-53.63122601,-37.64453859,-36.63796608,-34.78514042,-10.39393883,26.36752077
59.61931815,27.84359814,57.51305404,54.71657282,15.87789647,-6.882159567,-53.52758156,-37.63379868,-36.43958586,-35.22295317,-10.54863162,26.10789996
59.82131099,28.30615867,57.32750258,54.92621513,14.78023028,-6.882159567,-53.77483761,-37.86912257,-36.33095114,-35.6463617,-10.28205516,25.87589386
