L1.Sup,L2.Sup,L3.Sup,R1.Sup,R2.Sup,R3.Sup,L1.CTr,L2.CTr,L3.CTr,R1.CTr,R2.CTr,R3.CTr,L1.ThC,L2.ThC,L3.ThC,R1.ThC,R2.ThC,R3.ThC,L1.FTi,L2.FTi,L3.FTi,R1.FTi,R2.FTi,R3.FTi
6.826493765,7.826983125,-13.98162714,5.14808588,30.03188663,1.245187049,15.6594833,-13.81865228,2.25910092,3.54443296,-0.159063438,23.98688891,24.11366504,-4.860029831,-59.95096819,40.60789342,12.91885863,-46.50799988,114.1333014,115.6567333,112.3653887,70.14665132,106.601459,85.21879618
6.896157878,7.710332638,-14.09973418,4.922022156,30.36057776,1.321860552,14.61585506,-13.94213812,2.12354279,3.15884061,-0.837758168,24.0345479,25.2873935,-5.050150649,-60.04489604,40.37893947,13.31766394,-46.56161307,116.0152596,115.8110783,112.6489204,70.12675816,105.7092066,85.42489733
7.015753107,7.575703511,-14.29095731,4.672505034,30.63770051,1.45692637,13.34876632,-14.15234554,1.95735044,2.85557847,-1.585072855,24.14391189,26.38998084,-5.232506223,-60.1241017,40.15689202,13.72312243,-46.61153251,117.8666833,115.9046333,112.8991219,70.14322,105.0239569,85.64601359
7.1552454,7.40845584,-14.54365491,4.421954867,30.86339322,1.627174411,11.91628214,-14.44323269,1.77727472,2.65998306,-2.449763902,24.31075979,27.37952477,-5.411873978,-60.20642988,39.99970657,14.14692002,-46.64677246,119.6424067,115.9434456,113.1208142,70.1908468,104.6068648,85.88140105
7.263920956,7.204465446,-14.82796112,4.207946007,31.04275626,1.798355665,10.40031545,-14.77959869,1.60350106,2.56384045,-3.832593723,24.50955943,28.27730044,-5.588215373,-60.30597163,39.90446772,14.57541325,-46.66281906,121.2926477,115.9410527,113.3286864,70.25677708,104.947118,86.12618729
7.293167962,6.972976863,-15.10375249,4.064437528,31.18580463,1.935173142,8.87808355,-15.10680531,1.45392881,2.5263944,-4.37777834,24.70061278,29.15098062,-5.75840938,-60.42903828,39.81674284,14.97537898,-46.6636049,122.7788008,115.9159181,113.5443069,70.32364502,104.3371378,86.37325617
7.216638229,6.734358662,-15.33262128,4.004091192,31.30631997,2.01211425,7.39545704,-15.36902554,1.34009297,2.48613598,-4.778712856,24.84348254,30.076383,-5.919940898,-60.57381458,39.66225371,15.30857279,-46.6592136,124.0856089,115.8881636,113.7890622,70.37490198,103.5313652,86.61629976
7.038056106,6.512972861,-15.48917582,4.010699591,31.41970346,2.020561262,5.95334268,-15.52794573,1.26567609,2.37929026,-5.254599043,24.91090749,31.09887496,-6.073581146,-60.7329306,39.38394725,15.54767672,-46.66110501,125.2256613,115.8754587,114.0766864,70.40132539,102.8095872,86.85239991
6.786034842,6.327634401,-15.56704591,4.045486827,31.54012996,1.969107046,4.51343587,-15.57353224,1.22819297,2.16010139,-5.77638958,24.89728442,32.21245814,-6.223097807,-60.89733693,38.96887667,15.68599759,-46.67763082,126.2341402,115.8884152,114.4082795,70.40519888,102.1753051,87.08257741
6.502297584,6.183414277,-15.57779017,4.063612744,31.67736719,1.877403959,3.02074543,-15.5234967,1.22304812,1.81713745,-6.286935494,24.81895936,33.36128116,-6.372692551,-61.0599827,38.45727397,15.73752073,-46.71158976,127.1558228,115.9273756,114.7711801,70.39847145,101.6224324,87.31006314
6.229667424,6.068360414,-15.54428347,4.032191095,31.83371961,1.766937422,1.43169941,-15.41377432,1.24751636,1.37819852,-5.875194578,24.70725282,34.45770084,-6.52443823,-61.21811299,37.93351079,15.72878186,-46.76011828,128.0308044,115.982947,115.1421152,70.39609124,100.1153983,87.53756498
6.002844698,5.957165875,-15.49218705,3.941408064,32.00189372,1.653271375,-0.26548993,-15.28521502,1.30203863,0.89924897,-5.654414394,24.59737486,35.40995493,-6.677317117,-61.37326791,37.50131531,15.6869738,-46.81651409,128.885471,116.0407168,115.4938873,70.41009759,99.12381056,87.76535989
5.842997368,5.82106492,-15.44342494,3.804440869,32.1647861,1.543392802,-2.04662524,-15.17206815,1.38776065,0.44194811,-5.359583531,24.51737565,36.15424946,-6.827915337,-61.52876074,37.24777214,15.6297756,-46.87332242,129.730777,116.0877656,115.8032989,70.44818748,98.35102129,87.99141679
5.756245714,5.640001964,-15.41406738,3.647177525,32.29794363,1.438998426,-3.86363386,-15.09624145,1.50141821,0.05157542,-4.831737622,24.48106491,36.68275631,-6.971934418,-61.68569343,37.20681272,15.56137355,-46.92564008,130.5655585,116.1173512,116.0575023,70.51550013,97.67490484,88.21339171
5.735219002,5.411261021,-15.4159385,3.493682801,32.37487843,1.342835658,-5.66493496,-15.06771976,1.63055312,-0.25482416,-3.984065947,24.48684128,37.05409039,-7.105626294,-61.83969916,37.33884247,15.4756369,-46.97333624,131.3813553,116.1294142,116.2571062,70.6160174,97.06691444,88.43101254
5.762840383,5.150189346,-15.45857855,3.35575523,32.37462042,1.262952994,-7.41171752,-15.0878996,1.75268688,-0.48803052,-2.78823807,24.52142317,37.37619138,-7.226656632,-61.98061302,37.53957839,15.36341926,-47.02118735,132.1662768,116.1272781,116.4157773,70.751362,96.54313754,88.64705733
5.817834883,4.883053546,-15.54820442,3.232318219,32.28968591,1.211058993,-9.08101712,-15.15189862,1.8404794,-0.67763387,-1.27857718,24.56562466,37.76566948,-7.334470456,-62.09590308,37.67650249,15.21978506,-47.07675178,132.9072177,116.1133618,116.5567632,70.91771911,96.12449317,88.8661406
5.880555308,4.636287884,-15.6832357,3.117565185,32.13132641,1.195488027,-10.6560241,-15.24850346,1.87154167,-0.85925157,0.45368865,24.59966621,38.30206393,-7.430559491,-62.17667347,37.63635449,15.04897814,-47.14678523,133.591128,116.0873321,116.7070994,71.10367242,95.79310012,89.09205677
5.93677942,4.42739025,-15.84963513,3.01067518,31.92887387,1.213507351,-12.11297071,-15.35975468,1.83856217,-1.06218122,2.27908222,24.60725651,38.99759672,-7.518780511,-62.22351975,37.36341682,14.86702445,-47.23368694,134.2063051,116.0480685,116.8906702,71.29149273,95.46776398,89.32541937
5.978670899,4.260584143,-16.0208151,2.919518046,31.72259018,1.248849733,-13.41561469,-15.46351478,1.7545166,-1.30090191,4.06064119,24.57900861,39.79305933,-7.605361728,-62.24922482,36.87556002,14.70174357,-47.33351626,134.7439097,115.9976072,117.1217531,71.46223121,95.01237756,89.56324308
6.0047834,4.127576651,-16.16459244,2.856141521,31.55344426,1.277372608,-14.52223631,-15.54060488,1.6496014,-1.57227644,5.68712915,24.5154347,40.57868896,-7.698085663,-62.2763675,36.25476927,14.58920868,-47.43646849,135.1991206,115.9438484,117.4008223,71.60263603,94.27526096,89.80095299
6.020764074,4.01207085,-16.25500564,2.828075202,31.45475782,1.278448815,-15.40126812,-15.58403513,1.5606242,-1.85817806,7.09241466,24.42838632,41.23153121,-7.804484378,-62.33005929,35.61679882,14.56665604,-47.52974901,135.5713045,115.8999194,117.7138464,71.71078198,93.14519835,90.03565177
6.038902581,3.89604045,-16.28325805,2.831584718,31.44792252,1.245738094,-16.04630737,-15.60445742,1.517556,-2.13199664,8.25348713,24.33913959,41.6568938,-7.929387369,-62.42843387,35.07087132,14.66367327,-47.60200592,135.8630276,115.8798189,118.0354872,71.79755362,91.60039629,90.26847098
6.072526294,3.765602299,-16.26212834,2.850277766,31.54084263,1.19107731,-16.48225724,-15.62688998,1.53290931,-2.36752868,9.17714097,24.27240571,41.82002754,-8.072637951,-62.57499773,34.68377516,14.89420339,-47.64786239,136.0782513,115.8916758,118.3362293,71.88269526,89.72327646,90.50437532
6.124449688,3.614662987,-16.22148496,2.858460958,31.72729679,1.139114173,-16.75997012,-15.67937905,1.59736931,-2.54885609,9.88762254,24.24775978,41.75651754,-8.228155206,-62.75648939,34.46124749,15.25149699,-47.6706138,136.2206444,115.93209,118.5927566,71.98681303,87.67166567,90.74951503
6.175505898,3.44543239,-16.19680786,2.8271096,31.98736459,1.115327903,-16.94258398,-15.78002153,1.6826978,-2.67863587,10.41511905,24.27179156,41.55675662,-8.385318102,-62.94744099,34.35338728,15.70735043,-47.68145804,136.2933277,115.9859591,118.7981727,72.12302644,85.62613081,91.00771972
6.183278839,3.266007579,-16.21573318,2.731220572,32.29014759,1.133317933,-17.08952725,-15.92948884,1.75167752,-2.78042144,10.78316887,24.33453057,41.32959516,-8.532596008,-63.1195211,34.28203772,16.21588756,-47.6951781,136.3007008,116.0334042,118.9660322,72.29209129,83.74140027,91.27796826
6.097240851,3.086126143,-16.28839918,2.557616718,32.59890926,1.187371408,-17.2439857,-16.11181058,1.77200511,-2.89117144,11.00148976,24.41223366,41.1586957,-8.662064768,-63.25179288,34.1794827,16.72116603,-47.72413801,136.251437,116.0601438,119.1252987,72.4828057,82.11689361,91.55392595
5.885536663,2.912765971,-16.40549313,2.310705967,32.87714855,1.253753846,-17.42776621,-16.30152384,1.72732642,-3.04525956,11.07119487,24.47597632,41.06794623,-8.772851397,-63.33797974,34.02288315,17.16737338,-47.77334613,136.1608542,116.0651783,119.3105151,72.67705898,80.78869229,91.82571839
5.558340806,2.747458305,-16.54406556,2.012827729,33.09404217,1.30014017,-17.64428847,-16.47360737,1.619658257,-3.25840583,10.99929373,24.5025363,41.0093222,-8.871890851,-63.38808851,33.84945942,17.50971161,-47.8387662,136.0514874,116.0624357,119.553546,72.85721144,79.73977335,92.08326968
5.172058322,2.586652814,-16.67740168,1.697909011,33.22889683,1.298851183,-17.88680494,-16.61241083,1.463120153,-3.52183318,10.81001271,24.48243513,40.88043023,-8.971388929,-63.42365586,33.74342314,17.72297101,-47.90965186,135.9515231,116.0768093,119.8791418,73.01281869,78.92319272,92.31979398
4.809761236,2.424991929,-16.78408105,1.400693297,33.27470928,1.238076498,-18.14735319,-16.71588916,1.27375107,-3.80987311,10.54303916,24.42151169,40.56919638,-9.083818753,-63.46830747,33.79694805,17.80464672,-47.97401845,135.8907964,116.1358184,120.3026177,73.1440803,78.28948135,92.5338999
4.547989396,2.259545442,-16.85337463,1.145865468,33.23978131,1.126756538,-18.42317728,-16.79351652,1.061731498,-4.09432671,10.24220665,24.33651599,40.00955404,-9.216690263,-63.53767712,34.06121398,17.77153079,-48.02479003,135.8944766,116.2583504,120.8269412,73.26076619,77.80532238,92.72959581
4.42699856,2.092340106,-16.88688762,0.9411795,33.14542514,0.991772611,-18.71908344,-16.85996454,0.832207816,-4.35592685,9.94583517,24.24841163,39.22217275,-9.369748868,-63.63349613,34.511635,17.65185354,-48.06351337,135.9764096,116.4444055,121.436162,73.37732639,77.4548766,92.91460702
4.437454576,1.92967965,-16.8973895,0.777350486,33.01922885,0.868662856,-19.04477829,-16.92876722,0.603801334,-4.58851594,9.68249506,24.17662329,38.31891655,-9.53593296,-63.74460544,35.04605153,17.47662975,-48.09975376,136.1355647,116.6720994,122.0763297,73.50666504,77.22932902,93.0979253
4.527520764,1.778892201,-16.9053576,0.635497863,32.88630706,0.788861603,-19.40725361,-17.00907323,0.462358477,-4.79742873,9.46775997,24.13482676,37.46900398,-9.705101026,-63.85367286,35.51705529,17.27285352,-48.14690586,136.3578331,116.9062043,122.6008346,73.65557219,77.11724811,93.28737675
4.626137762,1.644547839,-16.93362027,0.499466206,32.76250666,0.76780833,-19.80138616,-17.1052547,0.537006077,-4.994943,9.30015716,24.12763086,36.84451807,-9.868126822,-63.94533101,35.78158984,17.0591507,-48.21722156,136.6221346,117.1152501,122.8183665,73.82340983,77.10109141,93.48778358
4.672251097,1.526027445,-17.00113521,0.366256706,32.6522198,0.798693209,-20.20509129,-17.21635145,0.730702328,-5.19486534,9.16050197,24.14867632,36.56770587,-10.01946567,-64.01140327,35.74595873,16.84358258,-48.3188304,136.9073416,117.2865245,122.8500864,74.0033762,77.15676848,93.70026363
4.637168313,1.417116276,-17.11748759,0.247127501,32.55065843,0.854958184,-20.58453983,-17.33382417,0.897091226,-5.40826681,9.01924422,24.18192513,36.67398429,-10.15786068,-64.05143059,35.39268849,16.6237882,-48.45562121,137.1969936,117.4292801,122.9168838,74.1845761,77.25247765,93.92306694
4.530924908,1.307065127,-17.27939766,0.15740367,32.44844339,0.900794776,-20.9089304,-17.4408993,0.99388216,-5.6420336,8.85097795,24.20689951,37.09770234,-10.28594301,-64.06966118,34.78477393,16.38993323,-48.62869126,137.4810747,117.5671787,123.145886,74.35401253,77.34703676,94.15372467
4.392179432,1.182040273,-17.46975951,0.101407562,32.33614153,0.904767592,-21.16696452,-17.51746413,1.029058796,-5.90001794,8.64874074,24.20598496,37.68700466,-10.40941242,-64.07098679,34.04640386,16.12985615,-48.83734228,137.7553467,117.7287947,123.6295171,74.49901098,77.39108965,94.3914251
4.268561071,1.026256576,-17.6593671,0.063144554,32.20729276,0.850401378,-21.37453576,-17.54922678,1.030435503,-6.18455304,8.42870711,24.17038768,38.24842226,-10.53584173,-64.05755005,33.32409585,15.83443738,-49.07865594,138.0182859,117.9418915,124.4479084,74.61031525,77.33474463,94.6383008
4.196397713,0.823005326,-17.8114788,0.009789595,32.05944237,0.740016595,-21.56792825,-17.5357882,1.035252881,-6.49601033,8.22060239,24.10236236,38.60781068,-10.67286478,-64.02619416,32.74074548,15.50122164,-49.34628614,138.2662481,118.2304158,125.6597848,74.68440328,77.14246967,94.89908293
4.18681783,0.556580277,-17.88876149,-0.093269159,31.89339124,0.591824002,-21.78575461,-17.49308041,1.088979974,-6.83046342,8.04884632,24.01348778,38.66525523,-10.82580216,-63.96628672,32.35876828,15.13550383,-49.62983509,138.4900543,118.6108862,127.2764122,74.72353707,76.80969718,95.17950892
4.222316703,0.216123607,-17.86088514,-0.264050727,31.71142692,0.432548741,-22.04957688,-17.44870047,1.248136858,-7.17818872,7.91751639,23.92015036,38.42561515,-10.99528866,-63.8582631,32.16348858,14.74912949,-49.91569613,138.676854,119.0870922,129.2287907,74.73445779,76.36916262,95.48408016
4.264442276,-0.198675139,-17.71041705,-0.492405193,31.51561657,0.288443224,-22.35333836,-17.43182177,1.575059457,-7.52535116,7.80859648,23.83781964,37.9958633,-11.17592264,-63.67446378,32.07086657,14.3577116,-50.18922557,138.8168089,119.6452851,131.3520666,74.72763984,75.87990639,95.81361769
4.26884353,-0.672065297,-17.43550712,-0.741741214,31.30712379,0.177499931,-22.66605158,-17.46198285,2.108176821,-7.858204,7.69033182,23.77584857,37.54785863,-11.3570655,-63.38382596,31.95900301,13.97714779,-50.43739428,138.9089246,120.2535817,133.4207853,74.71687189,75.40650958,96.16331406
4.200647082,-1.170714705,-17.04936193,-0.963437051,31.08693583,0.105237687,-22.94527331,-17.54188392,2.830870541,-8.16714639,7.52744677,23.73451677,37.25367507,-11.52619259,-62.96008113,31.71723229,13.62042208,-50.65095841,138.9609941,120.8678475,135.2154301,74.71714481,75.0015035,96.52241743
4.044026732,-1.649586596,-16.5771329,-1.117030176,30.85755544,0.06534503,-23.1551797,-17.65751231,3.687280302,-8.44853262,7.2899641,23.70546039,37.21422185,-11.67373402,-62.39053994,31.29662634,13.29561291,-50.82544974,138.9846934,121.4427968,136.5550074,74.74028358,74.69654633,96.87650252
3.804069949,-2.064742286,-16.05021693,-1.187382821,30.62454247,0.044680148,-23.28281942,-17.78542273,4.61978831,-8.7039268,6.96128503,23.67528223,37.41322344,-11.79725789,-61.68138274,30.73750258,13.00559152,-50.96070682,138.9910297,121.9440835,137.3093514,74.79070225,74.50054374,97.21217886
3.502592721,-2.387381387,-15.49823132,-1.191783527,30.39672092,0.030134294,-23.34652103,-17.90355891,5.58687755,-8.93811187,6.54506008,23.63059764,37.72268992,-11.90320158,-60.85666304,30.15577189,12.74911697,-51.05920575,138.9893832,122.356637,137.4208182,74.86431828,74.40105017,97.52254002
3.170478798,-2.611771002,-14.94160502,-1.173233813,30.18446911,0.013996296,-23.39101424,-18.00030145,6.56541924,-9.15761122,6.0681367,23.56229106,37.95973489,-12.00574628,-59.95120834,29.69244328,12.52251554,-51.1239841,138.988652,122.6862445,136.9153683,74.95102112,74.36700403,97.81073766
2.839053979,-2.753688675,-14.38912427,-1.181743145,29.99647819,-0.00424341,-23.46854444,-18.07779013,7.5490551,-9.37009935,5.57685346,23.46779694,37.96559155,-12.12346542,-59.00031359,29.45250889,12.32132876,-51.15717151,138.9970256,122.9543204,135.8869827,75.03814122,74.35367755,98.08976056
2.533504867,-2.841868862,-13.84100386,-1.252651495,29.83621737,-0.019342093,-23.61459289,-18.14921898,8.54520252,-9.58299458,5.12567086,23.35158268,37.66770098,-12.27466256,-58.02996269,29.46336109,12.14176535,-51.15978292,139.0191989,123.1887834,134.4611165,75.11251711,74.31268336,98.37853464
2.270926072,-2.907699999,-13.2930133,-1.393626101,29.69964357,-0.023540856,-23.83213126,-18.23260911,9.56955361,-9.79978684,4.75985099,23.2242172,37.09893159,-12.47262154,-57.05040514,29.66949823,11.98169748,-51.13266614,139.0530291,123.4155184,132.7528772,75.16139621,74.20775768,98.69626303
2.062536882,-2.977137316,-12.73696362,-1.585803309,29.57531227,-0.010613403,-24.09232899,-18.34368885,10.63830781,-10.0160132,4.49895214,23.09965073,36.37109695,-12.72238312,-56.05446336,29.96209533,11.84043561,-51.07790513,139.0883626,123.6541371,130.8362614,75.17380168,74.02909642,99.05725191
1.916366083,-3.066075997,-12.15714837,-1.794780376,29.44720132,0.019832671,-24.34759992,-18.48946081,11.76085488,-10.21936174,4.33106548,22.99028204,35.62025157,-13.02022668,-55.02055902,30.22718299,11.7166372,-50.99997302,139.1091902,123.9190173,128.7350106,75.1428064,73.79404334,99.46758711
1.836978653,-3.178768633,-11.52680492,-1.982720082,29.29955552,0.059146614,-24.54628338,-18.66376894,12.93614601,-10.39619669,4.22064652,22.90090882,34.95336606,-13.35565075,-53.91917801,30.38736961,11.60499282,-50.90630585,139.0980943,124.2231248,126.4357025,75.06761958,73.53198697,99.92404968
1.822377252,-3.308772388,-10.80986745,-2.115665673,29.12215951,0.089702414,-24.64123902,-18.84645098,14.15385778,-10.54115019,4.12318928,22.82448108,34.42448239,-13.71449374,-52.72072952,30.41457729,11.4939565,-50.80713986,139.0404228,124.5798244,123.9144856,74.95439451,73.26529712,100.4152034
1.861680765,-3.442432266,-9.970106125,-2.164985503,28.91400122,0.089525951,-24.59182639,-19.00727082,15.39861264,-10.66284226,4.00049584,22.74268264,34.04933961,-14.08182511,-51.40284848,30.30933007,11.36715038,-50.71422756,138.9259733,124.9989841,121.1645293,74.81572129,72.99749709,100.9243884
1.937353278,-3.564919209,-8.984429027,-2.105080336,28.68374406,0.040161388,-24.363698,-19.11434585,16.65438991,-10.78118618,3.83359129,22.63208735,33.83988839,-14.4439637,-49.95576251,30.06660343,11.20916769,-50.63810438,138.7482254,125.4783314,118.2125306,74.6693379,72.71188392,101.4339821
2.031830351,-3.667813841,-7.854053697,-1.912046699,28.44686516,-0.065665885,-23.93193553,-19.14467375,17.90703396,-10.91804697,3.62860083,22.473374,33.82533602,-14.78959258,-48.38474799,29.65918603,11.01327159,-50.58458353,138.5032999,125.9955511,115.1181818,74.53611499,72.3806269,101.9298385
2.133864746,-3.755624774,-6.608523367,-1.56921142,28.22092504,-0.219735216,-23.29120147,-19.09295638,19.14383394,-11.08712309,3.41152438,22.25930645,34.03771492,-15.11020694,-46.70896206,29.05631835,10.78666103,-50.55238129,138.1908057,126.5069954,111.958307,74.43696632,71.98207381,102.4046792
